# CARAS,CIUDAD,MUNICIPIO,CLAVE,VISTA,DIRECCION,TIPO,BASE,ALTURA,LONGITUD ,LATITUD,TARIFA PUBLICO, IMPRESION, INSTALACION, PROVEEDOR, TELÉFONO PROVEEDOR ,
,Querétaro,Pie de Gallo,HOTEL SAN MIGUEL V1,,CARRETERA QUEReTARO A SAN MIGUEL  KM 4 ,Espectacular,12,8,-100.480013,20.831764,,,,ADCITY,,
,Querétaro,Pie de Gallo,HOTEL SAN MIGUEL V2,,CARRETERA QUEReTARO A SAN MIGUEL  KM 4 ,Espectacular,12,8,-100.480013,20.831764,,,,ADCITY,,
,Querétaro,Querétaro,ABUELITA V2,,AV. CONSTITUYENTES #94 B,Espectacular,12,7.5,-100.375556,20.586792,,,,ADCITY,,
,Querétaro,Querétaro,ACCESO 3 V1,,ACCESO 3,Espectacular,12.2,8,-100.430062,20.620457,,,,ADCITY,,
,Querétaro,Querétaro,ACCESO 3 V2,,ACCESO 3,Espectacular,12.2,8,-100.430062,20.620457,,,,ADCITY,,
,Querétaro,Querétaro,ADJUNTAS VISTA CRUZADA,,LIBRAMIENTO SUR PONIENTE ESQ TLACOTE,Espectacular,12,8,-100.489987,20.594656,,,,ADCITY,,
,Querétaro,Querétaro,ADJUNTAS VISTA NATURAL,,LIBRAMIENTO SUR PONIENTE ESQ. CARRETERA TLACOTE,Espectacular,12,8,-100.489987,20.594656,,,,ADCITY,,
,Querétaro,Querétaro,AGUILA V1,,PASEO DE LA REPUBLICA KM 14.8,Espectacular,12,8,-100.437496,20.703574,,,,ADCITY,,
,Querétaro,Querétaro,AGUILA V2,,PASEO DE LA REPUBLICA KM 14.8,Espectacular,12,8,-100.437496,20.703574,,,,ADCITY,,
,Querétaro,Querétaro,AGUSTIN V1,,BERNARDO QUINTANA 548,Espectacular,12,8,-100.387103,20.61545,,,,ADCITY,,
,Querétaro,Querétaro,ALARMAS V1,,AV. CONSTITUYENTES 11,Espectacular,12,8,-100.39005,20.585275,,,,ADCITY,,
,Querétaro,Querétaro,ALARMAS V2,,AV. CONSTITUYENTES 11,Espectacular,12,8,-100.39005,20.585275,,,,ADCITY,,
,Querétaro,Querétaro,ALBERCAS V2,,BVD. BERNARDO QUINTANA S/N  PARQUE 2000,Espectacular,12,7.5,-100.392598,20.616653,,,,ADCITY,,
,Querétaro,Querétaro,ALBERGUE V1,,AV. PANAMERICANA 208.5,Espectacular,12,8,-100.369773,20.580443,,,,ADCITY,,
,Querétaro,Querétaro,ALBERGUE V2,,AV. PANAMERICANA 208.5,Espectacular,12,8,-100.369773,20.580443,,,,ADCITY,,
,Querétaro,Querétaro,ALDA V1,,BERNADO QUINTANA 5260 1C,Espectacular,12,8,-100.377686,20.607639,,,,ADCITY,,
,Querétaro,Querétaro,AMPARO V1,,BERNARDO QUINTANA 20,Espectacular,12,8,-100.378922,20.607222,,,,ADCITY,,
,Querétaro,Querétaro,AMPARO V2,,BERNARDO QUINTANA 20,Espectacular,12,8,-100.378922,20.607222,,,,ADCITY,,
,Querétaro,Querétaro,AMSTERDAM II V1,,LIBRAMIENTO SUR-PONIENTE KM 8+100,Espectacular,12,8,-100.428248,20.524228,,,,ADCITY,,
,Querétaro,Querétaro,AMSTERDAM II V2,,LIBRAMIENTO SUR-PONIENTE KM 8+100,Espectacular,12,8,-100.428248,20.524228,,,,ADCITY,,
,Querétaro,Querétaro,AMSTERDAM V1,,LIBRAMIENTO SUR PONIENTE No.8,Espectacular,12,8,-100.426884,20.524728,,,,ADCITY,,
,Querétaro,Querétaro,AMSTERDAM V2,,LIBRAMIENTO SUR PONIENTE No. 8,Espectacular,12,8,-100.426884,20.524728,,,,ADCITY,,
,Querétaro,Querétaro,ANDREA V1,,AV. 5 DE FEBRERO 1,Espectacular,12,8,-100.415858,20.596547,,,,ADCITY,,
,Querétaro,Querétaro,ANDREA V2,,AV. 5 DE FEBRERO 1,Espectacular,12,8,-100.415858,20.596547,,,,ADCITY,,
,Querétaro,Querétaro,ARBOL V1,, AVE.JUAREZ NO. 100,Espectacular,12,8,-100.015724,20.38943,,,,ADCITY,,
,Querétaro,Querétaro,ARBOL V2,, AVE.JUAREZ NO. 100,Espectacular,12,8,-100.015724,20.38943,,,,ADCITY,,
,Querétaro,Querétaro,AUDITORIO V1,,AUDITORIO,Espectacular,12,8,-100.379101,20.586309,,,,ADCITY,,
,Querétaro,Querétaro,AUDITORIO V2,,AUDITORIO,Espectacular,12,8,-100.379101,20.586309,,,,ADCITY,,
,Querétaro,Querétaro,AUTOP SAN JUAN V1,,ENTRADA A SAN JUAN ESQ. LUIS ROMERO SOTO,Espectacular,12,8,-100.000714,20.376475,,,,ADCITY,,
,Querétaro,Querétaro,AUTOP SAN JUAN V2,,ENTRADA A SAN JUAN ESQ. LUIS ROMERO SOTO,Espectacular,12,8,-100.000714,20.376475,,,,ADCITY,,
,Querétaro,Querétaro,AUTOZONE V1,,AV. PIE DE LA CUESTA ESQ. CALLE 1,Espectacular,12,8,-100.406031,20.636981,,,,ADCITY,,
,Querétaro,Querétaro,AUTOZONE V2,,AV. PIE DE LA CUESTA ESQ. CALLE 1,Espectacular,12,8,-100.406031,20.636981,,,,ADCITY,,
,Querétaro,Querétaro,AVENDAÑO V1,,AV. CONSTITUYENTES 124-A,Espectacular,12,8,-100.368472,20.588142,,,,ADCITY,,
,Querétaro,Querétaro,AVENDAÑO V2,,AV. CONSTITUYENTES 124-A,Espectacular,12,8,-100.368472,20.588142,,,,ADCITY,,
,Querétaro,Querétaro,AVILA V1,,PASTEUR 229,Espectacular,12,8,-100.384256,20.583197,,,,ADCITY,,
,Querétaro,Querétaro,AVILA V2,,PASTEUR 229,Espectacular,12,8,-100.384256,20.583197,,,,ADCITY,,
,Querétaro,Querétaro,AVISPERO V1,,CIRCUITO UNIVERSIDADES N. 0  EL POZO,Espectacular,12,8,-100.327947,20.658132,,,,ADCITY,,
,Querétaro,Querétaro,AVISPERO V2,,CIRCUITO UNIVERSIDADES N. 0  EL POZO,Espectacular,12,8,-100.327947,20.658132,,,,ADCITY,,
,Querétaro,Querétaro,BARBACOA V2,,CONSTITUENTES 1003,Espectacular,12,8,-100.412728,20.563978,,,,ADCITY,,
,Querétaro,Querétaro,BARDAHL V1,,AV.PANAMERICANA S/N,Espectacular,12,8,-100.400017,20.573958,,,,ADCITY,,
,Querétaro,Querétaro,BARDAHL V2,,AV.PANAMERICANA S/N,Espectacular,12,8,-100.400017,20.573958,,,,ADCITY,,
,Querétaro,Querétaro,BATAZOS V1,,PASEO DE LA REPUBLICA 163,Espectacular,12,8,-100.438801,20.71707,,,,ADCITY,,
,Querétaro,Querétaro,BATAZOS V2,,PASEO DE LA REPUBLICA 163,Espectacular,12,8,-100.438801,20.71707,,,,ADCITY,,
,Querétaro,Querétaro,BERNABE LOYOLA V1,,AV. BERNABE LOYOLA S/N QUERETARO,Espectacular,12,8,-100.453666,20.708472,,,,ADCITY,,
,Querétaro,Querétaro,BERNABE LOYOLA V2,,AV. BERNABE LOYOLA S/N QUERETARO,Espectacular,12,8,-100.453666,20.708472,,,,ADCITY,,
,Querétaro,Querétaro,BICOLOR V1,,BERNARDO QUINTANA 1,Espectacular,12 x 7.7,,-100.377953,20.606293,,,,ADCITY,,
,Querétaro,Querétaro,BICOLOR V2,,BERNARDO QUINTANA 1,Espectacular,12 x 7.7,,-100.377953,20.606293,,,,ADCITY,,
,Querétaro,Querétaro,BIPOLAR V1,,LIBRAMIENTO FRAY JUNIPERO NO. 3,Espectacular,12 x 81,,-100.343987,20.643949,,,,ADCITY,,
,Querétaro,Querétaro,BIPOLAR V2,,LIBRAMIENTO FRAY JUNIPERO NO. 3,Espectacular,12,8,-100.343987,20.643949,,,,ADCITY,,
,Querétaro,Querétaro,BOLICHE V1,,BLVD. BERNARDO QUINTANA NO. 630-A,Espectacular,12,8,-100.411397,20.619787,,,,ADCITY,,
,Querétaro,Querétaro,BOLICHE V2,,BLVD. BERNARDO QUINTANA NO. 630-A,Espectacular,12,8,-100.411397,20.619787,,,,ADCITY,,
,Querétaro,Querétaro,BUENAVISTA V1,,PASEO DE LA REPUBLICA 27.4,Espectacular,12,8,-100.448835,20.809131,,,,ADCITY,,
,Querétaro,Querétaro,BUENAVISTA V2,,PASEO DE LA REPUBLICA 27.4,Espectacular,12,8,-100.448835,20.809131,,,,ADCITY,,
,Querétaro,Querétaro,BUGAMBILIAS V1,,PIE DE LA CUESTA 114,Espectacular,12,8,-100.405893,20.638988,,,,ADCITY,,
,Querétaro,Querétaro,BUGAMBILIAS V2,,PIE DE LA CUESTA 114,Espectacular,12,8,-100.405893,20.638988,,,,ADCITY,,
,Querétaro,Querétaro,CABALLOS V1,,AUTOPISTA MEX-QRO KM 199,Espectacular,12 x 17,,-100.288523,20.571292,,,,ADCITY,,
,Querétaro,Querétaro,CABALLOS V2,,AUTOPISTA MEX-QRO KM 19,Espectacular,12 x 17,,-100.288523,20.571292,,,,ADCITY,,
,Querétaro,Querétaro,CABAÑITA V1,,BERNARDO QUINTANA 101,Espectacular,12,8,-100.363419,20.586486,,,,ADCITY,,
,Querétaro,Querétaro,CABAÑITA V2,,BERNARDO QUINTANA 101,Espectacular,12,8,-100.363419,20.586486,,,,ADCITY,,
,Querétaro,Querétaro,CACAHUATES V1,,CONSTITUYENTES ESQ. PASTEUR,Espectacular,12,8,-100.385353,20.587267,,,,ADCITY,,
,Querétaro,Querétaro,CACAHUATES V2,,CONSTITUYENTES ESQ. PASTEUR,Espectacular,12,8,-100.385353,20.587267,,,,ADCITY,,
,Querétaro,Querétaro,CALIENTE V1,,PROL. CONSTITUYENTES OTE  S/N ENTRADA A RESIDENCIAL DEL PARQUE,Espectacular,12.2,7.6,-100.339488,20.589468,,,,ADCITY,,
,Querétaro,Querétaro,CALIENTE V2,,PROL. CONSTITUYENTES OTE  S/N ENTRADA A RESIDENCIAL DEL PARQUE,Espectacular,12.2,7.6,-100.339488,20.589468,,,,ADCITY,,
,Querétaro,Querétaro,CALLECITA V1,,CONSTITIYENTES OTE S/N ENTRONQUE CUESTA CHINA,Espectacular,12.2,7.5,-100.340739,20.588807,,,,ADCITY,,
,Querétaro,Querétaro,CALLECITA V2,,CONSTITIYENTES OTE S/N ENTRONQUE CUESTA CHINA,Espectacular,12.2,7.5,-100.340739,20.588807,,,,ADCITY,,
,Querétaro,Querétaro,CAMARONES V1,,PANAMERICANA 1309,Espectacular,12,8,-100.393892,20.575233,,,,ADCITY,,
,Querétaro,Querétaro,CAMARONES V2,,PANAMERICANA 1309,Espectacular,12,8,-100.393892,20.575233,,,,ADCITY,,
,Querétaro,Querétaro,CANACINTRA V2,,AVE. 5 DE FEBRERO NO. 308,Espectacular,12,8,-100.431249,20.650133,,,,ADCITY,,
,Querétaro,Querétaro,CANCHAS V1,,CONSTITUYENTES 1565,Espectacular,12,8,-100.435181,20.536918,,,,ADCITY,,
,Querétaro,Querétaro,CANCHAS V2,,CONSTITUYENTES 1565,Espectacular,12,8,-100.435181,20.536918,,,,ADCITY,,
,Querétaro,Querétaro,CAPILLA V1,,PASEO DE LA REPUBLICA 18,Espectacular,12,8,-100.440739,20.726029,,,,ADCITY,,
,Querétaro,Querétaro,CAPILLA V2,,PASEO DE LA REPUBLICA 18,Espectacular,12,8,-100.440739,20.726029,,,,ADCITY,,
,Querétaro,Querétaro,CAPORALES V1,,LATERAL AUTOPISTA MEXICO-QRO #210 BALAUSTRADAS,Espectacular,12,8,-100.379077,20.578543,,,,ADCITY,,
,Querétaro,Querétaro,CAPORALES V2,,LATERAL AUTOPISTA MEXICO-QRO #210 BALAUSTRADAS,Espectacular,12,8,-100.379077,20.578543,,,,ADCITY,,
,Querétaro,Querétaro,CARPINTERIA V1,,AV 413 No. 47,Espectacular,12,8,-100.435608,20.524166,,,,ADCITY,,
,Querétaro,Querétaro,CARPINTERIA V2,,AV 413 No. 47,Espectacular,12,8,-100.435608,20.524166,,,,ADCITY,,
,Querétaro,Querétaro,CBTIS V1,,PASEO CONSTITUYENTES ESQ. PUENTE TEJEDA,Espectacular,12,8,-100.42505,20.549471,,,,ADCITY,,
,Querétaro,Querétaro,CBTIS V2,,PASEO CONSTITUYENTES ESQ. PUENTE TEJEDA,Espectacular,12,8,-100.42505,20.549471,,,,ADCITY,,
,Querétaro,Querétaro,CEMENTERA V1,,LIBRAMIENTO SUR -PONIENTE No. 0   COL LOS ANGELES,Espectacular,12,8,-100.483045,20.563307,,,,ADCITY,,
,Querétaro,Querétaro,CEMENTERA V2,,LIBRAMIENTO SUR -PONIENTE No. 0   COL LOS ANGELES,Espectacular,12,8,-100.483045,20.563307,,,,ADCITY,,
,Querétaro,Querétaro,CENTRO CIVICO V1,,BLVD. BERNARDO QUINTANA 120,Espectacular,12,8,-100.357699,20.561281,,,,ADCITY,,
,Querétaro,Querétaro,CENTRO CIVICO V2,,BLVD. BERNARDO QUINTANA 120,Espectacular,12,8,-100.357699,20.561281,,,,ADCITY,,
,Querétaro,Querétaro,CERRO PELÓN V1,,AUTOPISTA MEXICO-QRO KM 203.5,Espectacular,10,6.7,-100.341974,20.579071,,,,ADCITY,,
,Querétaro,Querétaro,CERRO PELÓN V2,,AUTOPISTA MEXICO-QRO KM 203.5,Espectacular,10,6.7,-100.341974,20.579071,,,,ADCITY,,
,Querétaro,Querétaro,CHARCO V1,,PROL. PROL.ZARAGOZA  S/N  LA CAPILL,Espectacular,12,8,-100.415722,20.576492,,,,ADCITY,,
,Querétaro,Querétaro,CHARCO V2,,PROL.PROL.ZARAGOZA  S/N   LA CAPILLA,Espectacular,12,8,-100.415722,20.576492,,,,ADCITY,,
,Querétaro,Querétaro,CHATARRA V1,,AV 413 No. 44 COL. SANTA BARBARA QUERETARO,Espectacular,12,8,-100.440035,20.526375,,,,ADCITY,,
,Querétaro,Querétaro,CHATARRA V2,,AV 413 No. 44 COL. SANTA BARBARA QUERETARO,Espectacular,12,8,-100.440035,20.526375,,,,ADCITY,,
,Querétaro,Querétaro,CHICLES V1,,AV PANAMERICANA ESQUINA FRAY SERVANDO TERESA DE MIER No. 1758,Espectacular,12,8,-100.367996,20.580809,,,,ADCITY,,
,Querétaro,Querétaro,CHICLES V2,,AV PANAMERICANA ESQUINA FRAY SERVANDO TERESA DE MIER No. 1758,Espectacular,12,8,-100.367996,20.580809,,,,ADCITY,,
,Querétaro,Querétaro,CHILLON V1,,BLVD BERNARDO QUINTANA No. 95,Espectacular,12.2,6.1,-100.399284,20.617005,,,,ADCITY,,
,Querétaro,Querétaro,CHILLON V2,,BLVD BERNARDO QUINTANA No. 95,Espectacular,12.2,6.1,-100.399284,20.617005,,,,ADCITY,,
,Querétaro,Querétaro,CHINO V1,,AV PIE DE LA CUESTA No. 5090,Espectacular,12.3,7.9,,,,,,ADCITY,,
,Querétaro,Querétaro,CHINO V2,,AV PIE DE LA CUESTA No. 5090,Espectacular,12.3,7.9,,,,,,ADCITY,,
,Querétaro,Querétaro,CHIQUITO V1,,CIRCUITO UNIVERSIDADES NO. 4 MARQUES QRO,Espectacular,12,8,-100.328369,20.664556,,,,ADCITY,,
,Querétaro,Querétaro,CHIVITO V2,,PROLONGACION BERNARDO QUINTANA No.48,Espectacular,12,8,-100.458793,20.621361,,,,ADCITY,,
,Querétaro,Querétaro,CHIVITO VI,,PROLONGACION BERNARDO QUINTANA No.48,Espectacular,12,8,-100.458793,20.621361,,,,ADCITY,,
,Querétaro,Querétaro,CHOPO V1,,BERNARDO QUINTANA 2,Espectacular,12,8,-100.379944,20.609064,,,,ADCITY,,
,Querétaro,Querétaro,CHOPO V2,,BERNARDO QUINTANA 2,Espectacular,12,8,-100.379944,20.609064,,,,ADCITY,,
,Querétaro,Querétaro,CHOSTAN V1,,PASEO CONSTITUYENTES NO. 1447,Espectacular,12,8,-100.431151,20.54168,,,,ADCITY,,
,Querétaro,Querétaro,CHOSTAN V2,,PASEO CONSTITUYENTES NO. 1447,Espectacular,12,8,-100.431151,20.54168,,,,ADCITY,,
,Querétaro,Querétaro,CINVESTAV V1,,LIBRAMIENTO NORPONIENTE No. 0,Espectacular,12.22,8,-100.4692,20.725093,,,,ADCITY,,
,Querétaro,Querétaro,COCINAS V1,,PANAMERICANA 39,Espectacular,12,8,-100.390761,20.576378,,,,ADCITY,,
,Querétaro,Querétaro,COCINAS V2,,PANAMERICANA 39,Espectacular,12,8,-100.390761,20.576378,,,,ADCITY,,
,Querétaro,Querétaro,COLORADO V1,,AUTOPISTA MEXICO-QRO KM 195,Espectacular,12,8,-100.24674,20.565713,,,,ADCITY,,
,Querétaro,Querétaro,COLORADO V2,,AUTOPISTA MEXICO-QRO KM 195,Espectacular,12,8,-100.24674,20.565713,,,,ADCITY,,
,Querétaro,Querétaro,COLORES V1,,5 DE FEBRERO ESQ TLACOTE,Espectacular,12.9,7.2,-100.41245,20.585929,,,,ADCITY,,
,Querétaro,Querétaro,COLORES V2,,5 DE FEBRERO ESQ TLACOTE,Espectacular,12.9,7.2,-100.41245,20.585929,,,,ADCITY,,
,Querétaro,Querétaro,CONNIN V1,,AUTOPISTA MeXICO QUERETARO KM 202,Espectacular,12,17,-100.318637,20.571832,,,,ADCITY,,
,Querétaro,Querétaro,CONNIN V2,,AUTOPISTA MeXICO QUERETARO KM 202,Espectacular,12,14.7,-100.318637,20.571832,,,,ADCITY,,
,Querétaro,Querétaro,CORTIJO V1,,AUTOPISTA MEXICO-QUERETARO KM 203.8,Espectacular,10,12,-100.342746,20.579878,,,,ADCITY,,
,Querétaro,Querétaro,CORTIJO V2,,AUTOPISTA MEXICO-QUERETARO KM 203.8,Espectacular,10,12,-100.342746,20.579878,,,,ADCITY,,
,Querétaro,Querétaro,CORTINAS V1,,CONSTITUYENTES 1099,Espectacular,12,8,-100.418231,20.556964,,,,ADCITY,,
,Querétaro,Querétaro,CORTINAS V2,,CONSTITUYENTES 1099,Espectacular,12,8,-100.418231,20.556964,,,,ADCITY,,
,Querétaro,Querétaro,CRUZ DE FUEGO V1,,CONSTITUYENTES 108,Espectacular,12,8,-100.418683,20.557244,,,,ADCITY,,
,Querétaro,Querétaro,CRUZ DE FUEGO V2,,CONSTITUYENTES 108,Espectacular,12,8,-100.418683,20.557244,,,,ADCITY,,
,Querétaro,Querétaro,CTM V1,,PANAMERICANA KM 28.5,Espectacular,12,8,-100.368861,20.58067,,,,ADCITY,,
,Querétaro,Querétaro,CTM V2,,PANAMERICANA KM 28.5,Espectacular,12,8,-100.368861,20.58067,,,,ADCITY,,
,Querétaro,Querétaro,CUBO V1,,PIE DE LA CUESTA SN ESQUINA BLVD. BERNARDO QUINTAN,Espectacular,7,7,-100.404331,20.617409,,,,ADCITY,,
,Querétaro,Querétaro,CUBO V2,,PIE DE LA CUESTA SN ESQUINA BLVD. BERNARDO QUINTAN,Espectacular,7,7,-100.404331,20.617409,,,,ADCITY,,
,Querétaro,Querétaro,CUBO V3,,PIE DE LA CUESTA SN ESQUINA BLVD. BERNARDO QUINTAN,Espectacular,7,7,-100.404331,20.617409,,,,ADCITY,,
,Querétaro,Querétaro,CUBO V4,,PIE DE LA CUESTA SN ESQUINA BLVD. BERNARDO QUINTAN,Espectacular,7,7,-100.404331,20.617409,,,,ADCITY,,
,Querétaro,Querétaro,CUESTA CHINA V1,,AUTOPISTA MEX-QRO KM 204,Espectacular,12.3,16.9,-100.343225,20.580336,,,,ADCITY,,
,Querétaro,Querétaro,CUESTA CHINA V2,,AUTOPISTA MEX-QRO KM 204,Espectacular,12,17,-100.343225,20.580336,,,,ADCITY,,
,Querétaro,Querétaro,CULICHI V1,,BLVD. BERNARDO QUINTANA No. 435,Espectacular,12.2,7.6,-100.360979,20.577547,,,,ADCITY,,
,Querétaro,Querétaro,CULICHI V2,,BLVD. BERNARDO QUINTANA No. 435,Espectacular,12.2,7.6,-100.360979,20.577547,,,,ADCITY,,
,Querétaro,Querétaro,DIMAS V1,,PASEO DE LA REPUBLICA KM 16 + 200,Espectacular,12,8,-100.438558,20.716483,,,,ADCITY,,
,Querétaro,Querétaro,DIMAS V2,,PASEO DE LA REPUBLICA KM 16 + 200,Espectacular,12,8,-100.438558,20.716483,,,,ADCITY,,
,Querétaro,Querétaro,DR. ALCOCER V1,,LIBRAMIENTO SUR PONIENTE 170,Espectacular,12,8,-100.384382,20.542919,,,,ADCITY,,
,Querétaro,Querétaro,DR. ALCOCER V2,,LIBRAMIENTO SUR PONIENTE 170,Espectacular,12,8,-100.384382,20.542919,,,,ADCITY,,
,Querétaro,Querétaro,EL CARMEN V1,,AUTOPISTA MEX-QRO KM 198,Espectacular,12,8,-100.280596,20.571508,,,,ADCITY,,
,Querétaro,Querétaro,EL CARMEN V2,,AUTOPISTA MEX-QRO KM 198,Espectacular,12,8,-100.280596,20.571508,,,,ADCITY,,
,Querétaro,Querétaro,EPIGMENIO GONZALEZ  V1,,EPIGMENIO GONZALEZ 101,Espectacular,12,4.5,-100.3977,20.612781,,,,ADCITY,,
,Querétaro,Querétaro,EPIGMENIO GONZALEZ  V2,,EPIGMENIO GONZALEZ 101,Espectacular,12,4.5,-100.3977,20.612781,,,,ADCITY,,
,Querétaro,Querétaro,ESTADIO II V1,,AV PANAMERICANA 211-A,Espectacular,12,8,-100.367698,20.580637,,,,ADCITY,,
,Querétaro,Querétaro,ESTADIO II V2,,AV PANAMERICANA 211-A,Espectacular,12,8,-100.367698,20.580637,,,,ADCITY,,
,Querétaro,Querétaro,ESTADIO V1,,AV PANAMERICANA NO. 211,Espectacular,12,8,-100.366675,20.580883,,,,ADCITY,,
,Querétaro,Querétaro,ESTADIO V2,,AV.  PANAMERICANA NO. 211,Espectacular,12,8,-100.366675,20.580883,,,,ADCITY,,
,Querétaro,Querétaro,ESTRELLA BLANCA V2,,AV. 5 DE FEBRERO 100,Espectacular,12,8,-100.40235,20.578467,,,,ADCITY,,
,Querétaro,Querétaro,EXTINGUIDORES v1,,PASTEUR 396,Espectacular,12,8,-100.384847,20.583972,,,,ADCITY,,
,Querétaro,Querétaro,EXTINGUIDORES V2,,PASTEUR 396,Espectacular,12,8,-100.384847,20.583972,,,,ADCITY,,
,Querétaro,Querétaro,FRAY GARDUÑO V1,,ANILLO VIAL JUNIPERO SERRA 16 + 100,Espectacular,12,8,-100.407404,20.671723,,,,ADCITY,,
,Querétaro,Querétaro,FRAY GARDUÑO V2,,ANILLO VIAL JUNIPERO SERRA 16 + 100,Espectacular,12,8,-100.407404,20.671723,,,,ADCITY,,
,Querétaro,Querétaro,GALLINAS V1,,AV. DE LA LUZ 242,Espectacular,12,8,-100.448404,20.638455,,,,ADCITY,,
,Querétaro,Querétaro,GALLINAS V2,,AV. DE LA LUZ 242,Espectacular,12,8,-100.448404,20.638455,,,,ADCITY,,
,Querétaro,Querétaro,GANDALLA V1,,PANAMERICANA 268,Espectacular,12,8,-100.396562,20.57503,,,,ADCITY,,
,Querétaro,Querétaro,GANDALLA V2,,PANAMERICANA 268,Espectacular,12,8,-100.396562,20.57503,,,,ADCITY,,
,Querétaro,Querétaro,GARDUÑO CONIN V1,,AUTOPISTA MEX-QRO KM 203.2,Espectacular,12,8,-100.338753,20.576547,,,,ADCITY,,
,Querétaro,Querétaro,GARDUÑO CONIN V2,,AUTOPISTA MEX-QRO KM 203.2,Espectacular,12,8,-100.338753,20.576547,,,,ADCITY,,
,Querétaro,Querétaro,GASERA V1,,PROL. PANAMERICANA ESQ. PROL. ZARAGOZA  LA CAPILLA,Espectacular,12,8,-100.416136,20.576595,,,,ADCITY,,
,Querétaro,Querétaro,GASERA V2,,PROL. PANAMERICANA ESQ. PROL. ZARAGOZA  LA CAPILLA,Espectacular,12,8,-100.416136,20.576595,,,,ADCITY,,
,Querétaro,Querétaro,GASPACHOS V1,,CORREGIDORA NTE. 929,Espectacular,12,8,-100.39011,20.618928,,,,ADCITY,,
,Querétaro,Querétaro,GASPACHOS V2,,CORREGIDORA NTE. 929,Espectacular,12,8,-100.39011,20.618928,,,,ADCITY,,
,Querétaro,Querétaro,GLASS V1,,BERNARDO QUINTANA 4125,Espectacular,12.1,8.5,-100.386308,20.613122,,,,ADCITY,,
,Querétaro,Querétaro,GLASS V2,,BERNARDO QUINTANA 4125,Espectacular,12.1,8.5,-100.386308,20.613122,,,,ADCITY,,
,Querétaro,Querétaro,GOA V1,,AV. CONSTITUYENTES #41,Espectacular,12,8,-100.406408,20.571483,,,,ADCITY,,
,Querétaro,Querétaro,GOA V2,,AV. CONSTITUYENTES #41,Espectacular,12,8,-100.406408,20.571483,,,,ADCITY,,
,Querétaro,Querétaro,GOTCHA V1,,ANILLO VIAL FRAY JUNIOERO SERRA 91 JURIQUILLA QRO,Espectacular,12,8,-100.453204,20.688619,,,,ADCITY,,
,Querétaro,Querétaro,GOTCHA V2,,ANILLO VIAL FRAY JUNIOERO SERRA 91 JURIQUILLA QRO,Espectacular,12,8,-100.453204,20.688619,,,,ADCITY,,
,Querétaro,Querétaro,GRANOS V1,,AV. 5 DE FEBRERO ESQ. BLVD. BERNARDO QUINTANA,Espectacular,12,8,-100.422404,20.621096,,,,ADCITY,,
,Querétaro,Querétaro,GRANOS V2,,AV. 5 DE FEBRERO ESQ. BLVD. BERNARDO QUINTANA,Espectacular,12,8,-100.422404,20.621096,,,,ADCITY,,
,Querétaro,Querétaro,GUISOS V1,,AV. CONSTITUYENTES KM 7.5,Espectacular,12,8,-100.442172,20.532108,,,,ADCITY,,
,Querétaro,Querétaro,GUISOS V2,,AV. CONSTITUYENTES KM 7.5,Espectacular,12,8,-100.442172,20.532108,,,,ADCITY,,
,Querétaro,Querétaro,GYM V1,,CONSTITUYENTES 21,Espectacular,12,8,-100.427816,20.546096,,,,ADCITY,,
,Querétaro,Querétaro,GYM V2,,CONSTITUYENTES 21,Espectacular,12,8,-100.427816,20.546096,,,,ADCITY,,
,Querétaro,Querétaro,HIPOCAMPO V1,,BLV. MIGUEL HIDALGO NO. 102 SAN JUAN DEL RIO,Espectacular,12,8,-99.998383,20.381544,,,,ADCITY,,
,Querétaro,Querétaro,HIPOCAMPO V2,,BLV. MIGUEL HIDALGO NO. 102 SAN JUAN DEL RIO,Espectacular,12,8,-99.998383,20.381544,,,,ADCITY,,
,Querétaro,Querétaro,HOSPITAL V1,,AV. 5 DE FEBRERO 111,Espectacular,12,8,-100.405719,20.580014,,,,ADCITY,,
,Querétaro,Querétaro,HOSPITAL V2,,AV. 5 DE FEBRERO 111,Espectacular,12,8,-100.405719,20.580014,,,,ADCITY,,
,Querétaro,Querétaro,HOTEL SAN JUAN V1,,AUTOPISTA MEX-QRO NO. 17 KM 49.100  SAN JUAN DEL RIO QRO,Espectacular,12,8,-99.997257,20.374812,,,,ADCITY,,
,Querétaro,Querétaro,HOTEL SAN JUAN V2,,AUTOPISTA MEX-QRO NO. 17 KM 49.100  SAN JUAN DEL RIO QRO,Espectacular,12,8,-99.997257,20.374812,,,,ADCITY,,
,Querétaro,Querétaro,HUEVAS V1,,CONSTITUYENTES 110,Espectacular,12,8,-100.421711,20.553664,,,,ADCITY,,
,Querétaro,Querétaro,HUEVAS V2,,CONSTITUYENTES 110,Espectacular,12,8,-100.421711,20.553664,,,,ADCITY,,
,Querétaro,Querétaro,INTENSO V1,,LIB. SUR PONIENTE KM 17 QUERETARO,Espectacular,12,8,-100.481789,20.552904,,,,ADCITY,,
,Querétaro,Querétaro,INTENSO V2,,LIB. SUR PONIENTE KM 17 / QUERETARO,Espectacular,12,8,-100.481789,20.552904,,,,ADCITY,,
,Querétaro,Querétaro,INTERMOBLE V1,,CONSTITUYENTES 805,Espectacular,12,8,-100.410806,20.56625,,,,ADCITY,,
,Querétaro,Querétaro,INTERMOBLE V2,,CONSTITUYENTES 805,Espectacular,12,8,-100.410806,20.56625,,,,ADCITY,,
